timestamp,DE_unit_marginal,DE_fuel,DE_eta,DE_srmc,IMPORT_stack_srmc_marg,IMPORT_stack_mef_marg,IMPORT_label,IMPORT_ambivalent_zones,cluster,net_import_total_MW,FLOW_import_obs_MW,FLOW_export_obs_MW,import_flow_target_MW,export_flow_target_MW,stack_import_utilized_MW,stack_export_utilized_MW,IMPORT_price_zone,price_DE,ND_MW,Load_MW,LIGNITE_MUSTRUN_ENFORCED_MW,LIGNITE_LOWPRICE_PROFILE_MW,DE_FOSSIL_MU_COST_BASED_MW,DE_FOSSIL_MU_TOTAL_REQUIRED_MW,DE_FOSSIL_MU_OTHER_REQUIRED_MW,DE_OIL_MU_REQUIRED_MW,DE_FOSSIL_MU_TAKEN_MW,OIL_lowprice_profile_MW,OIL_MU_used_MW,DEBUG_rule_psp_price_setting,DEBUG_reservoir_band,domestic_ee_after_mustrun_applied
2024-01-01 00:00:00+01:00,SEE925599434282,Braunkohle,0.4300000071525574,,,,,,AT|BE|CZ|FR|NL,-11641.099609375,0.0,4579.9000244140625,0.0,4579.9000244140625,0.0,4579.9000244140625,,0.009999999776482582,41802.0,40584.75,3391.75,3391.75,3601.575,3601.575,3601.575,0.0,2728.25,0.0,0.0,False,,False
2024-01-01 01:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,BE|FR|NL,-10711.2998046875,0.0,652.4499969482422,0.0,652.4499969482422,0.0,652.4499969482422,,0.0,41336.5,39221.25,3391.75,3391.75,3601.575,3601.575,3601.575,0.0,1793.5,0.0,0.0,False,,False
2024-01-01 02:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,AT|BE|CZ|FR|NL,-10638.3896484375,0.0,3650.5499572753906,0.0,3650.5499572753906,0.0,3650.5499572753906,,-0.009999999776482582,41245.0,38238.5,3391.75,3391.75,3601.575,3601.575,3601.575,0.0,886.5,0.0,0.0,False,,False
2024-01-01 03:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,BE|DK1|FR|NL,-10478.7900390625,0.0,3997.5,0.0,3997.5,0.0,3997.5,,-0.029999999329447746,40179.75,37508.5,3393.0,3393.0,3601.575,3601.575,3601.575,0.0,1196.75,0.0,0.0,False,,False
2024-01-01 04:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,AT|BE|CZ|DK1|FR|NL,-10319.6201171875,582.0,6273.02001953125,0.0,6273.02001953125,0.0,6273.02001953125,,-0.019999999552965164,39850.25,37134.75,3393.75,3393.75,3601.575,3601.575,3601.575,0.0,1157.0,0.0,0.0,False,,False
2024-01-01 05:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,BE|DK1|NL,-11110.5,229.60000610351562,2522.0,0.0,2522.0,0.0,2522.0,,-0.05000000074505806,40200.5,37437.25,3399.25,3399.25,3601.575,3601.575,3601.575,0.0,1146.5,0.0,0.0,False,,False
2024-01-01 06:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,BE|DK1|FR|NL,-9877.830078125,0.0,3922.6500549316406,0.0,3922.6500549316406,0.0,3922.6500549316406,,-0.019999999552965164,39896.5,37117.25,3435.0,3435.0,3601.575,3601.575,3601.575,0.0,1188.75,0.0,0.0,False,,False
2024-01-01 07:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,AT|BE|CZ|DK1|FR|NL,-10921.1201171875,0.0,6363.299957275391,0.0,6363.299957275391,0.0,6363.299957275391,,0.0,40211.75,37722.5,3435.0,3435.0,3601.575,3601.575,3601.575,0.0,1581.75,0.0,0.0,False,,False
2024-01-01 08:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,AT|BE|CZ|FR|NL,-11293.169921875,0.0,4710.420074462891,0.0,4710.420074462891,0.0,4710.420074462891,,0.03999999910593033,41390.0,38390.75,3435.0,3435.0,3601.575,3601.575,3601.575,0.0,1171.0,0.0,0.0,False,,False
2024-01-01 09:00:00+01:00,SEE968582186379,Braunkohle,0.43700000643730164,62.518306732177734,,,,,AT|BE|CZ|FR|NL,-11408.8603515625,0.0,4291.199989318848,0.0,4291.199989318848,0.0,4291.199989318848,,0.05999999865889549,43650.0,40365.25,3435.0,3435.0,3601.575,3601.575,3601.575,0.0,886.0,0.0,0.0,False,,False
